Epoch, Train_Loss, Train_Acc
0, 0.508129358291626, 71.875
0, 0.37525177001953125, 82.8125
0, 0.5585280060768127, 71.875
0, 0.5200001001358032, 73.4375
0, 0.4925546944141388, 75.0
0, 0.5225786566734314, 67.1875
0, 0.5662205815315247, 71.875
0, 0.6088072061538696, 62.5
0, 0.3879792392253876, 84.375
0, 0.4983806610107422, 75.0
0, 0.5509426593780518, 71.875
0, 0.512997567653656, 76.5625
0, 0.3612896800041199, 84.375
0, 0.5560941100120544, 73.4375
0, 0.5950043201446533, 75.0
0, 0.46938517689704895, 81.25
0, 0.4749378561973572, 76.5625
0, 0.4870690405368805, 75.0
0, 0.5715591311454773, 67.1875
0, 0.6138318181037903, 64.0625
0, 0.457759290933609, 76.5625
0, 0.6063433885574341, 68.75
0, 0.4902094900608063, 76.5625
0, 0.5228635668754578, 68.75
0, 0.4946499168872833, 75.0
0, 0.46528011560440063, 79.6875
0, 0.5289358496665955, 78.125
0, 0.4802890419960022, 71.875
0, 0.45320671796798706, 78.125
0, 0.5232098698616028, 73.4375
0, 0.472768098115921, 78.125
0, 0.6882233023643494, 65.625
0, 0.38262370228767395, 82.8125
0, 0.5961922407150269, 68.75
0, 0.5250533223152161, 78.125
0, 0.4796617925167084, 71.875
0, 0.4061194062232971, 81.25
0, 0.5906686186790466, 67.1875
0, 0.48629361391067505, 76.5625
0, 0.47104373574256897, 79.6875
0, 0.4717750549316406, 79.6875
0, 0.4870862364768982, 76.5625
0, 0.4661142826080322, 78.125
0, 0.46810272336006165, 81.25
0, 0.46417608857154846, 78.125
0, 0.5002714395523071, 76.5625
0, 0.4758496880531311, 73.4375
0, 0.45783722400665283, 82.8125
0, 0.4199167490005493, 84.375
0, 0.6063951253890991, 70.3125
0, 0.40895795822143555, 79.6875
0, 0.4763483703136444, 73.4375
0, 0.4610050916671753, 78.125
0, 0.5868127346038818, 68.75
0, 0.6355714201927185, 60.9375
0, 0.4034118056297302, 85.9375
0, 0.43480443954467773, 84.375
0, 0.5009588599205017, 79.6875
0, 0.4326052963733673, 78.125
0, 0.4640023410320282, 71.875
0, 0.41730639338493347, 81.25
0, 0.4581119120121002, 79.6875
0, 0.45741212368011475, 78.125
0, 0.5440670847892761, 71.875
0, 0.4773622155189514, 82.8125
0, 0.6082497239112854, 65.625
0, 0.36938396096229553, 85.9375
0, 0.5436391234397888, 76.5625
0, 0.5245229601860046, 76.5625
0, 0.5208188891410828, 73.4375
0, 0.49983423948287964, 75.0
0, 0.4599657356739044, 76.5625
0, 0.456922322511673, 81.25
0, 0.7266092896461487, 60.0
1, 0.47435638308525085, 89.0625
1, 0.4969771206378937, 78.125
1, 0.8277146816253662, 65.625
1, 0.525611937046051, 78.125
1, 0.47118937969207764, 78.125
1, 0.7180472612380981, 68.75
1, 0.5498431921005249, 71.875
1, 0.4818616211414337, 79.6875
1, 0.5179815888404846, 78.125
1, 0.3634188175201416, 89.0625
1, 0.3646378517150879, 85.9375
1, 0.41818952560424805, 79.6875
1, 0.5119996666908264, 78.125
1, 0.3941372334957123, 82.8125
1, 0.45529717206954956, 84.375
1, 0.7524661421775818, 70.3125
1, 0.5301610231399536, 70.3125
1, 0.42458221316337585, 82.8125
1, 0.4935701787471771, 73.4375
1, 0.5077310800552368, 76.5625
1, 0.5066118836402893, 73.4375
1, 0.45764896273612976, 84.375
1, 0.5246368646621704, 75.0
1, 0.440451979637146, 78.125
1, 0.4995248317718506, 81.25
1, 0.38694971799850464, 81.25
1, 0.42443764209747314, 79.6875
1, 0.4213564395904541, 78.125
1, 0.5497474670410156, 79.6875
1, 0.34936267137527466, 85.9375
1, 0.31695321202278137, 85.9375
1, 0.5153011679649353, 73.4375
1, 0.3868339955806732, 84.375
1, 0.4195888340473175, 82.8125
1, 0.24917909502983093, 92.1875
1, 0.37711820006370544, 81.25
1, 0.562435507774353, 73.4375
1, 0.33237195014953613, 87.5
1, 0.5729531645774841, 73.4375
1, 0.5072723627090454, 78.125
1, 0.42145270109176636, 81.25
1, 0.4520106911659241, 79.6875
1, 0.41164761781692505, 79.6875
1, 0.40336811542510986, 85.9375
1, 0.4008925259113312, 82.8125
1, 0.3917665481567383, 89.0625
1, 0.4346235990524292, 79.6875
1, 0.5112098455429077, 71.875
1, 0.28064218163490295, 89.0625
1, 0.4315796494483948, 76.5625
1, 0.35934141278266907, 82.8125
1, 0.4120928645133972, 85.9375
1, 0.3857766091823578, 78.125
1, 0.5390312671661377, 71.875
1, 0.38491830229759216, 81.25
1, 0.5831654667854309, 67.1875
1, 0.47295913100242615, 73.4375
1, 0.38998258113861084, 84.375
1, 0.37341126799583435, 87.5
1, 0.41433364152908325, 79.6875
1, 0.4547612965106964, 79.6875
1, 0.531167209148407, 76.5625
1, 0.2871397137641907, 90.625
1, 0.3415443003177643, 82.8125
1, 0.43269121646881104, 78.125
1, 0.6343925595283508, 75.0
1, 0.3287537693977356, 84.375
1, 0.42606014013290405, 79.6875
1, 0.3277401328086853, 82.8125
1, 0.4565890431404114, 76.5625
1, 0.36311233043670654, 84.375
1, 0.4395340085029602, 81.25
1, 0.5501590967178345, 68.75
1, 0.3201291859149933, 85.9375
1, 0.42242002487182617, 81.25
1, 0.3454698324203491, 85.9375
1, 0.44269904494285583, 79.6875
1, 0.38317787647247314, 84.375
1, 0.29831933975219727, 89.0625
1, 0.3496539294719696, 82.8125
1, 0.44641923904418945, 81.25
1, 0.3400239050388336, 82.8125
1, 0.37891972064971924, 87.5
1, 0.47774961590766907, 82.8125
1, 0.3692607879638672, 78.125
1, 0.5096456408500671, 79.6875
1, 0.3593481779098511, 79.6875
1, 0.3589640259742737, 85.9375
1, 0.4217105805873871, 84.375
1, 0.5003616213798523, 78.125
1, 0.3132319748401642, 89.0625
1, 0.43365103006362915, 76.5625
1, 0.4502779245376587, 81.25
1, 0.34759747982025146, 87.5
1, 0.32898831367492676, 89.0625
1, 0.37711939215660095, 84.375
1, 0.33985334634780884, 84.375
1, 0.45348092913627625, 81.25
1, 0.5280219912528992, 76.5625
1, 0.4624932110309601, 71.875
1, 0.37714266777038574, 87.5
1, 0.42647501826286316, 81.25
1, 0.39985641837120056, 82.8125
1, 0.32549190521240234, 82.8125
1, 0.38555675745010376, 87.5
1, 0.5678863525390625, 73.4375
1, 0.4575737416744232, 78.125
1, 0.3892071843147278, 82.8125
1, 0.47017309069633484, 79.6875
1, 0.49073341488838196, 73.4375
1, 0.4909765124320984, 78.125
1, 0.3690674901008606, 85.9375
1, 0.4235452711582184, 78.125
1, 0.38497599959373474, 84.375
1, 0.5257934927940369, 76.5625
1, 0.4222008287906647, 78.125
1, 0.4384981691837311, 79.6875
1, 0.40791061520576477, 84.375
1, 0.40257927775382996, 85.9375
1, 0.3900175392627716, 81.25
1, 0.3741905391216278, 84.375
1, 0.4789663255214691, 82.8125
1, 0.4291343688964844, 85.9375
1, 0.41024935245513916, 79.6875
1, 0.34877562522888184, 82.8125
1, 0.4679693281650543, 79.6875
1, 0.5265232920646667, 76.5625
1, 0.4127146601676941, 82.8125
1, 0.4980015158653259, 76.5625
1, 0.4691033661365509, 81.25
1, 0.4794086813926697, 79.6875
1, 0.353396475315094, 85.9375
1, 0.514033854007721, 75.0
1, 0.5320041179656982, 75.0
1, 0.3439027667045593, 84.375
1, 0.49219954013824463, 76.5625
1, 0.35222411155700684, 81.25
1, 0.3843640983104706, 82.8125
1, 0.456637978553772, 81.25
1, 0.5109218955039978, 73.4375
1, 0.43848416209220886, 75.0
1, 0.4364560842514038, 78.125
1, 0.5145955085754395, 75.0
1, 0.4841758906841278, 76.5625
1, 0.406553715467453, 82.8125
1, 0.4550437033176422, 75.0
1, 0.5020691156387329, 73.4375
1, 0.40738487243652344, 84.375
1, 0.4349419176578522, 84.375
1, 0.4329541325569153, 76.5625
1, 0.5346581339836121, 76.5625
1, 0.5318458676338196, 76.5625
1, 0.2988854646682739, 85.9375
1, 0.45494234561920166, 76.5625
1, 0.337920606136322, 87.5
1, 0.45089077949523926, 79.6875
1, 0.46120068430900574, 84.375
1, 0.5024889707565308, 70.3125
1, 0.3875173330307007, 75.0
1, 0.3773236870765686, 82.8125
1, 0.4310409426689148, 79.6875
1, 0.36879777908325195, 85.9375
1, 0.44720950722694397, 75.0
1, 0.4686374366283417, 76.5625
1, 0.3331645429134369, 87.5
1, 0.46051716804504395, 76.5625
1, 0.43890127539634705, 84.375
1, 0.5236348509788513, 79.6875
1, 0.5698424577713013, 75.0
1, 0.3321067988872528, 82.8125
1, 0.3757917284965515, 84.375
1, 0.34531083703041077, 85.9375
1, 0.42592480778694153, 82.8125
1, 0.4141714572906494, 79.6875
1, 0.3334294259548187, 89.0625
1, 0.34443461894989014, 87.5
1, 0.35910743474960327, 84.375
1, 0.444486141204834, 76.5625
1, 0.32378825545310974, 82.8125
1, 0.38479310274124146, 81.25
1, 0.41870245337486267, 81.25
1, 0.31889981031417847, 87.5
1, 0.4965534508228302, 76.5625
1, 0.412278950214386, 81.25
1, 0.3371584713459015, 81.25
1, 0.4479558765888214, 81.25
1, 0.41227447986602783, 84.375
1, 0.4274136424064636, 79.6875
1, 0.35216131806373596, 85.9375
1, 0.39002203941345215, 84.375
1, 0.44171208143234253, 76.5625
1, 0.3210318684577942, 92.1875
1, 0.3720092475414276, 84.375
1, 0.4798257648944855, 81.25
1, 0.31602418422698975, 85.9375
1, 0.39830130338668823, 82.8125
1, 0.3838675618171692, 84.375
1, 0.45032620429992676, 75.0
1, 0.32428792119026184, 84.375
1, 0.5557680726051331, 76.5625
1, 0.44271165132522583, 81.25
1, 0.28995898365974426, 90.625
1, 0.4296305179595947, 81.25
1, 0.3055839538574219, 92.1875
1, 0.4386008381843567, 82.8125
1, 0.6553735733032227, 60.9375
1, 0.4683961868286133, 78.125
1, 0.44953468441963196, 78.125
1, 0.38287821412086487, 84.375
1, 0.4207010567188263, 79.6875
1, 0.374372661113739, 87.5
1, 0.4349671006202698, 78.125
1, 0.34572485089302063, 85.9375
1, 0.4833131432533264, 78.125
1, 0.37363314628601074, 81.25
1, 0.34742945432662964, 84.375
1, 0.34944894909858704, 87.5
1, 0.5617108345031738, 81.25
1, 0.24180884659290314, 89.0625
1, 0.2947859466075897, 89.0625
1, 0.4352567493915558, 81.25
1, 0.4219030439853668, 78.125
1, 0.3332028090953827, 84.375
1, 0.4129915237426758, 79.6875
1, 0.487822562456131, 78.125
1, 0.49565011262893677, 82.8125
1, 0.3594716191291809, 81.25
1, 0.4728333652019501, 75.0
1, 0.38843125104904175, 87.5
1, 0.40437811613082886, 82.8125
1, 0.42232948541641235, 82.8125
1, 0.40769845247268677, 79.6875
1, 0.47049856185913086, 81.25
1, 0.325632244348526, 89.0625
1, 0.23249080777168274, 93.75
1, 0.3508928418159485, 85.9375
1, 0.4414277672767639, 78.125
1, 0.3274240493774414, 85.9375
1, 0.23987849056720734, 89.0625
1, 0.36394190788269043, 84.375
1, 0.3742237985134125, 82.8125
1, 0.34081581234931946, 84.375
1, 0.4021450877189636, 79.6875
1, 0.4313068687915802, 85.9375
1, 0.37048429250717163, 82.8125
1, 0.3844486474990845, 84.375
1, 0.48369330167770386, 76.5625
1, 0.4144095778465271, 81.25
1, 0.4389030635356903, 79.6875
1, 0.44221529364585876, 79.6875
1, 0.36776062846183777, 90.625
1, 0.31838586926460266, 89.0625
1, 0.43480342626571655, 79.6875
1, 0.3276030123233795, 85.9375
1, 0.30511030554771423, 92.1875
1, 0.37201666831970215, 81.25
1, 0.644440233707428, 70.3125
1, 0.4329909384250641, 81.25
1, 0.5699501633644104, 76.5625
1, 0.31561461091041565, 85.9375
1, 0.5303906798362732, 78.125
1, 0.3627302646636963, 82.8125
1, 0.4378868341445923, 75.0
1, 0.45437347888946533, 78.125
1, 0.38711005449295044, 81.25
1, 0.3423319458961487, 92.1875
1, 0.4028342068195343, 84.375
1, 0.5609281659126282, 73.4375
1, 0.35714319348335266, 84.375
1, 0.24945613741874695, 92.1875
1, 0.459553599357605, 75.0
1, 0.3048454523086548, 90.625
1, 0.4556589722633362, 82.8125
1, 0.4264754354953766, 79.6875
1, 0.2949651777744293, 87.5
1, 0.298300176858902, 84.375
1, 0.4330688416957855, 82.8125
1, 0.3979172706604004, 79.6875
1, 0.40263208746910095, 81.25
1, 0.32378652691841125, 85.9375
1, 0.41866907477378845, 81.25
1, 0.4130285084247589, 78.125
1, 0.32952526211738586, 84.375
1, 0.3058311343193054, 87.5
1, 0.4205129146575928, 75.0
1, 0.42397573590278625, 84.375
1, 0.3585300147533417, 81.25
1, 0.5418230891227722, 78.125
1, 0.41095927357673645, 87.5
1, 0.4469481110572815, 76.5625
1, 0.4685283899307251, 73.4375
1, 0.38753461837768555, 84.375
1, 0.4017884433269501, 84.375
1, 0.4549918472766876, 75.0
1, 0.3700270652770996, 84.375
1, 0.43320563435554504, 82.8125
1, 0.4022330045700073, 82.8125
1, 0.34590616822242737, 87.5
1, 0.39502978324890137, 79.6875
1, 0.31830158829689026, 85.9375
1, 0.4139273762702942, 79.6875
1, 0.4059085547924042, 79.6875
1, 0.32780060172080994, 85.9375
1, 0.3391198515892029, 85.9375
1, 0.34043368697166443, 85.9375
1, 0.482570081949234, 71.875
1, 0.3147740364074707, 89.0625
1, 0.5106031894683838, 71.875
1, 0.45437929034233093, 82.8125
1, 0.31710201501846313, 81.25
1, 0.3129495084285736, 84.375
1, 0.3196423649787903, 89.0625
1, 0.36720940470695496, 78.125
1, 0.42036914825439453, 78.125
1, 0.39715760946273804, 87.5
1, 0.4103703796863556, 84.375
1, 0.3526183068752289, 82.8125
1, 0.4123043715953827, 78.125
1, 0.47491464018821716, 76.5625
1, 0.393830269575119, 81.25
1, 0.3982112407684326, 82.8125
1, 0.5348042845726013, 75.0
1, 0.3447693884372711, 87.5
1, 0.4310905337333679, 76.5625
1, 0.49427109956741333, 78.125
1, 0.36557531356811523, 78.125
1, 0.5028029680252075, 78.125
1, 0.4170176386833191, 81.25
1, 0.2858542203903198, 92.1875
1, 0.3374488651752472, 87.5
1, 0.4552474915981293, 81.25
1, 0.4660264849662781, 75.0
1, 0.332118958234787, 89.0625
1, 0.49856024980545044, 76.5625
1, 0.3185092806816101, 90.625
1, 0.3771110475063324, 84.375
1, 0.541550874710083, 75.0
1, 0.3212331533432007, 85.9375
1, 0.5136855840682983, 71.875
1, 0.4230729341506958, 78.125
1, 0.3187958598136902, 89.0625
1, 0.3416997194290161, 84.375
1, 0.3715154528617859, 82.8125
1, 0.3786788880825043, 79.6875
1, 0.4494893252849579, 76.5625
1, 0.4239004850387573, 79.6875
1, 0.41890662908554077, 79.6875
1, 0.3802736699581146, 81.25
1, 0.274070680141449, 87.5
1, 0.44002217054367065, 84.375
1, 0.32101017236709595, 87.5
1, 0.4017142355442047, 79.6875
1, 0.4997243285179138, 78.125
1, 0.3961414694786072, 84.375
1, 0.5072757601737976, 73.4375
1, 0.39649468660354614, 82.8125
1, 0.41616591811180115, 81.25
1, 0.4120165705680847, 85.9375
1, 0.3396679759025574, 82.8125
1, 0.42777055501937866, 79.6875
1, 0.2914721369743347, 92.1875
1, 0.2580285966396332, 92.1875
1, 0.2999720871448517, 87.5
1, 0.4133146107196808, 81.25
1, 0.3460523784160614, 84.375
1, 0.43105775117874146, 78.125
1, 0.2934581935405731, 89.0625
1, 0.4582235515117645, 79.6875
1, 0.38416731357574463, 82.8125
1, 0.28110605478286743, 82.8125
1, 0.29668641090393066, 89.0625
1, 0.42501914501190186, 82.8125
1, 0.47423255443573, 75.0
1, 0.3714958727359772, 85.9375
1, 0.37156790494918823, 85.9375
1, 0.4299852252006531, 84.375
1, 0.5088595151901245, 71.875
1, 0.2864760458469391, 90.625
1, 0.3977375328540802, 78.125
1, 0.38212937116622925, 85.9375
1, 0.43350186944007874, 84.375
1, 0.4835682511329651, 78.125
1, 0.3597640097141266, 87.5
1, 0.28067561984062195, 89.0625
1, 0.44573476910591125, 81.25
1, 0.4181949496269226, 78.125
1, 0.3794627785682678, 85.9375
1, 0.4018986225128174, 76.5625
1, 0.447366327047348, 84.375
1, 0.45398515462875366, 82.8125
1, 0.3744961619377136, 85.0
2, 0.3219476640224457, 89.0625
2, 0.2836676239967346, 89.0625
2, 0.6520690321922302, 78.125
2, 0.38892897963523865, 81.25
2, 0.38855212926864624, 85.9375
2, 0.34977057576179504, 82.8125
2, 0.4426846504211426, 84.375
2, 0.247235968708992, 95.3125
2, 0.34465304017066956, 84.375
2, 0.3666136860847473, 84.375
2, 0.3808536231517792, 79.6875
2, 0.23477250337600708, 92.1875
2, 0.20038314163684845, 93.75
2, 0.25579696893692017, 89.0625
2, 0.4739103615283966, 82.8125
2, 0.35377198457717896, 89.0625
2, 0.3554443418979645, 85.9375
2, 0.30377310514450073, 82.8125
2, 0.36230313777923584, 76.5625
